Time, Force Sensor 1,Force Sensor 2,Force Sensor 3,Force Sensor 4,Command,Anomaly?,Anomaly Mode,Attribute,Desired Speed,Desired R,Shaft Control Effort,Actual Speed,ToolHeadNo,Merged Attribute,Force Sensor Number,Anomaly Mode Encode,Active V Attribute,Orient. x,Orient. y,Orient. z,AngVel x,AngVel y,AngVel z,LinAcc. x,LinAcc. y,LinAcc. z,Mag. x ,Mag. y,Mag. z, Quat. w, Quat. x, Quat. y, Quat. z,Temp,Audio,Strain Gage,MCU Time,Sample Freq,Rel Time
94968,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.22,288.9,0,,Force Sensor 3,0,0,16.75,61.06,-5.69,5.12,-1909.06,3.5,-0.06,-0.47,-24.65,-0.06,44.75,-69.19,-0.76,0.07,0.64,0.12,26,-210960384,196.64,1178487,76.92307692307692,39546
94982,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.46,296.64,0,,Force Sensor 3,0,0,17.31,79.37,-15.06,5.12,-1932.81,3.25,-0.41,-0.46,-26.21,-75.25,48.88,1.56,-0.65,0.08,0.75,0.1,26,-216072192,130.83,1178496,52.631578947368425,39560
95000,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.08,291.32,0,,Force Sensor 3,0,0,18.12,81.31,-161.62,5.25,-1925.38,3.19,-1.09,-0.2,-25.01,-75.25,48.88,1.56,-0.52,0.1,0.84,0.09,26,-214827008,153.68,1178510,71.42857142857143,39578
95018,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.36,288.41,0,,Force Sensor 3,0,0,21.25,44.94,-176.25,5.31,-1914.06,3.62,-5.49,-0.22,-22.14,-75.25,48.88,1.56,-0.38,0.11,0.92,0.07,26,-215613440,249.12,1178522,58.82352941176471,39596
95030,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.5,293.53,0,,Force Sensor 3,0,0,14.31,26.62,-177.12,5.06,-1909.25,3.69,-5.8,-0.42,-20.22,-75.25,48.88,1.56,-0.07,0.13,0.99,0.03,26,-207880192,391.05,1178534,71.42857142857143,39608
95046,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.25,298.85,0,,Force Sensor 3,0,0,14.75,8.31,-177.44,4.69,-1913.25,3.5,-4.15,-0.27,-18.42,-75.25,48.88,1.56,-0.07,0.13,0.99,0.03,26,-212893696,573.28,1178547,71.42857142857143,39624
95059,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.99,310.99,0,,Force Sensor 3,0,0,15.19,-9.94,-177.5,4.94,-1907.38,3.56,-4.53,-0.46,-17.08,-3.06,40.19,75.19,0.24,0.13,0.96,-0.01,26,-214171648,745.64,1178561,58.82352941176471,39637
95075,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.49,303.36,0,,Force Sensor 3,0,0,9.44,-46.06,-176.5,4.56,-1872.44,2.62,0.02,-0.39,-13.51,-3.06,40.19,75.19,0.39,0.13,0.91,-0.03,26,-211943424,883.33,1178573,66.66666666666667,39653
95092,0.0,0.83,-0.0,0.0,0,M,M,M,300.0,15,26.75,305.87,0,-0.0,Force Sensor 3,1,0,11.25,-63.81,-174.5,4.44,-1856.06,3.37,0.34,-0.14,-12.47,-3.06,40.19,75.19,0.65,0.11,0.75,-0.07,26,-211943424,969.79,1178586,83.33333333333333,39670
95103,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.62,303.77,0,,Force Sensor 3,0,0,12.38,-81.12,-164.0,4.69,-1824.63,2.94,3.24,-0.11,-10.06,-3.06,40.19,75.19,0.75,0.1,0.64,-0.09,26,-215646208,983.91,1178599,62.5,39681
95119,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.72,298.14,0,,Force Sensor 3,0,0,13.13,-81.06,-16.0,5.0,-1768.5,2.56,6.31,-0.11,-12.09,76.06,33.19,-13.88,0.84,0.09,0.53,-0.1,26,-217382912,943.6,1178613,62.5,39697
95137,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.87,308.69,0,,Force Sensor 3,0,0,14.13,-47.44,-3.75,4.31,-1759.88,3.0,3.84,-0.27,-14.01,76.06,33.19,-13.88,0.96,0.06,0.26,-0.12,26,-215580672,847.92,1178625,58.82352941176471,39715
95153,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.47,303.67,0,,Force Sensor 3,0,0,14.56,-30.37,-3.0,4.87,-1777.88,2.87,7.78,-0.06,-15.41,76.06,33.19,-13.88,0.98,0.04,0.11,-0.13,26,-227409920,701.9,1178638,62.5,39731
95169,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.72,308.48,0,,Force Sensor 3,0,0,16.56,55.0,-4.81,4.94,-1778.44,3.5,1.89,-0.26,-21.83,0.69,46.25,-69.19,0.8,-0.06,-0.59,-0.12,26,-215547904,235.88,1178687,71.42857142857143,39747
95182,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.73,306.07,0,,Force Sensor 3,0,0,17.06,72.0,-8.94,4.37,-1778.38,2.62,-3.24,-0.26,-23.14,-75.25,49.56,1.19,0.7,-0.07,-0.7,-0.11,26,-217153536,115.63,1178701,62.5,39760
95198,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.59,298.45,0,,Force Sensor 3,0,0,18.56,73.44,-170.44,5.37,-1788.44,3.5,-3.91,-0.19,-22.56,-75.25,49.56,1.19,0.59,-0.09,-0.8,-0.1,26,-220725248,53.51,1178712,83.33333333333333,39776
95211,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.98,298.35,0,,Force Sensor 3,0,0,19.94,55.94,-175.25,4.81,-1833.88,3.5,-5.82,-0.31,-22.24,-75.25,49.56,1.19,0.32,-0.12,-0.94,-0.06,26,-211812352,74.09,1178724,62.5,39789
95226,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.98,291.12,0,,Force Sensor 3,0,0,14.0,37.94,-176.69,5.19,-1876.63,3.62,-7.42,-0.21,-20.79,-75.25,49.56,1.19,0.17,-0.12,-0.98,-0.04,26,-220725248,180.74,1178740,66.66666666666667,39804
95242,0.0,-22.06,-0.0,0.0,0,,,,300.0,15,27.34,293.73,0,,Force Sensor 3,0,0,14.5,19.81,-177.25,4.5,-1906.75,3.94,-5.77,-0.13,-17.62,-14.75,40.19,74.5,0.01,-0.13,-0.99,-0.02,26,-208896000,348.22,1178749,58.82352941176471,39820
95259,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.22,293.73,0,,Force Sensor 3,0,0,14.94,1.5,-177.5,4.5,-1906.75,3.94,-2.37,-0.55,-16.19,-14.75,40.19,74.5,-0.15,-0.13,-0.98,-0.0,26,-208994304,535.39,1178758,66.66666666666667,39837
95272,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.23,291.12,0,,Force Sensor 3,0,0,15.38,-16.75,-177.44,4.25,-1890.63,3.69,-2.52,-0.61,-12.52,-14.75,40.19,74.5,-0.3,-0.13,-0.94,0.02,26,-208830464,717.85,1178770,66.66666666666667,39850
95286,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.36,283.69,0,,Force Sensor 3,0,0,10.25,-52.75,-176.0,4.06,-1868.63,3.0,-0.28,-0.06,-12.13,-14.75,40.19,74.5,-0.57,-0.12,-0.81,0.06,26,-215252992,846.46,1178784,83.33333333333333,39864
95304,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.5,284.36,0,,Force Sensor 3,0,0,11.75,-70.44,-172.75,5.0,-1845.88,3.12,-1.2,-0.49,-12.23,-14.75,40.19,74.5,-0.57,-0.12,-0.81,0.06,26,-209911808,940.36,1178794,58.82352941176471,39882
95317,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.72,286.49,0,,Force Sensor 3,0,0,12.69,-87.0,-177.5,4.31,-1850.31,3.31,2.32,-0.41,-11.16,77.25,33.56,-3.75,-0.69,-0.11,-0.71,0.08,26,-217677824,941.23,1178807,83.33333333333333,39895
95332,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.62,296.14,0,,Force Sensor 3,0,0,13.38,-73.81,-8.94,4.75,-1857.88,3.12,4.83,-0.12,-14.49,77.25,33.56,-3.75,-0.88,-0.08,-0.46,0.11,26,-218628096,883.12,1178820,52.631578947368425,39910
95346,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.14,301.06,0,,Force Sensor 3,0,0,14.38,-38.19,-3.25,4.69,-1870.38,3.37,4.41,-0.36,-17.2,77.25,33.56,-3.75,-0.98,-0.05,-0.17,0.13,26,-216793088,758.56,1178834,76.92307692307692,39924
95362,0.0,-0.73,-0.0,0.0,0,,,,300.0,15,26.66,308.9,0,,Force Sensor 3,0,0,14.81,-20.12,-2.75,4.94,-1887.25,2.69,5.37,-0.36,-19.94,77.25,33.56,-3.75,-0.98,-0.05,-0.17,0.13,26,-220954624,605.6,1178846,58.82352941176471,39940
95377,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.5,308.58,0,,Force Sensor 3,0,0,15.19,-1.75,-2.69,5.31,-1911.25,3.31,8.64,-0.1,-21.22,8.25,45.19,-70.37,-0.98,-0.0,0.15,0.13,26,-214564864,424.1,1178859,66.66666666666667,39955
95394,0.0,-18.31,0.0,0.0,0,,,,300.0,15,26.51,311.2,0,,Force Sensor 3,0,0,16.06,34.5,-3.31,4.81,-1881.0,2.94,5.25,-0.13,-24.43,8.25,45.19,-70.37,-0.95,0.02,0.3,0.13,26,-218005504,268.27,1178872,55.555555555555564,39972
95410,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.26,313.6,0,,Force Sensor 3,0,0,14.38,23.12,-177.19,4.94,-1783.19,3.06,-5.05,-0.24,-16.33,-75.25,49.19,-1.75,-0.05,0.13,0.99,0.03,26,-210698240,303.38,1178945,66.66666666666667,39988
95428,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.24,313.92,0,,Force Sensor 3,0,0,14.81,6.19,-177.44,4.31,-1766.63,3.62,-6.28,-0.34,-14.53,-12.75,39.38,74.06,-0.05,0.13,0.99,0.03,26,-219840512,469.94,1178954,71.42857142857143,40006
95444,0.0,-3.65,0.0,0.0,0,,,,300.0,15,26.24,310.99,0,,Force Sensor 3,0,0,15.19,-10.63,-177.44,4.25,-1754.88,3.31,-2.73,-0.22,-13.45,-12.75,39.38,74.06,0.24,0.13,0.96,-0.01,26,-212336640,652.86,1178966,58.82352941176471,40022
95456,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.35,313.39,0,,Force Sensor 3,0,0,15.63,-27.19,-177.25,4.5,-1724.88,3.06,-1.04,-0.31,-9.79,-12.75,39.38,74.06,0.37,0.13,0.92,-0.03,26,-206438400,806.8,1178978,66.66666666666667,40034
95471,0.0,0.0,0.0,0.0,0,M,M,M,300.0,15,26.22,303.36,0,0.0,Force Sensor 3,1,0,16.06,-43.81,-176.62,4.31,-1729.81,2.81,-3.29,-0.2,-9.54,-12.75,39.38,74.06,0.5,0.12,0.85,-0.05,26,-220037120,905.2,1178993,83.33333333333333,40049
95484,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.72,298.55,0,,Force Sensor 3,0,0,12.13,-77.25,-168.87,4.31,-1770.75,2.75,3.37,-0.51,-11.44,76.19,33.56,3.06,0.62,0.12,0.77,-0.07,26,-214171648,954.35,1179002,58.82352941176471,40062
95500,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.96,295.84,0,,Force Sensor 3,0,0,12.94,-84.81,-2.44,4.87,-1771.75,3.06,0.77,-0.35,-10.75,76.19,33.56,3.06,0.73,0.11,0.67,-0.08,26,-218726400,939.4,1179015,66.66666666666667,40078
95517,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.58,286.0,0,,Force Sensor 3,0,0,13.56,-67.87,-6.62,4.69,-1815.56,2.31,6.99,-0.14,-13.04,76.19,33.56,3.06,0.9,0.08,0.42,-0.11,26,-219643904,864.27,1179028,76.92307692307692,40095
95530,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.61,281.75,0,,Force Sensor 3,0,0,14.06,-50.19,-3.94,5.0,-1880.56,2.69,7.59,-0.18,-18.26,76.19,33.56,3.06,0.95,0.06,0.27,-0.12,26,-226263040,698.66,1179043,58.82352941176471,40108
95550,0.0,-5.92,-0.0,0.0,0,,,,300.0,15,27.59,286.1,0,,Force Sensor 3,0,0,14.94,-14.0,-2.69,4.56,-1894.88,3.19,6.5,-0.38,-21.33,21.5,42.75,-70.0,0.98,0.04,0.12,-0.13,26,-222887936,537.36,1179054,58.82352941176471,40128
95566,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.62,283.98,0,,Force Sensor 3,0,0,15.38,4.44,-2.69,5.62,-1931.13,3.25,7.37,0.14,-22.08,21.5,42.75,-70.0,0.97,-0.0,-0.2,-0.13,26,-214794240,347.61,1179067,62.5,40144
95577,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.74,291.12,0,,Force Sensor 3,0,0,15.75,22.87,-2.94,5.31,-1906.06,3.31,2.98,-0.2,-25.85,21.5,42.75,-70.0,0.93,-0.02,-0.35,-0.13,26,-219217920,211.07,1179084,83.33333333333333,40155
95592,0.0,-11.65,-0.0,0.0,0,,,,300.0,15,27.39,298.75,0,,Force Sensor 3,0,0,16.69,59.31,-5.37,5.19,-1896.94,3.56,2.55,-0.21,-26.02,21.5,42.75,-70.0,0.86,-0.04,-0.49,-0.13,26,-218169344,116.93,1179093,62.5,40170
95611,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.27,308.48,0,,Force Sensor 3,0,0,17.25,77.31,-12.63,4.69,-1895.56,3.69,-0.61,-0.34,-25.37,-71.19,50.38,-13.75,0.77,-0.06,-0.62,-0.12,26,-218398720,85.12,1179106,62.5,40189
95623,0.0,-5.83,-0.0,0.0,0,,,,300.0,15,26.51,315.68,0,,Force Sensor 3,0,0,18.0,83.56,-177.25,5.37,-1894.13,2.69,-5.42,-0.31,-24.43,-71.19,50.38,-13.75,0.54,-0.1,-0.83,-0.09,26,-216760320,150.17,1179119,62.5,40201
95639,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.14,315.68,0,,Force Sensor 3,0,0,20.87,47.44,-176.06,4.94,-1915.63,4.19,-4.12,-0.22,-22.27,-71.19,50.38,-13.75,0.4,-0.11,-0.91,-0.07,26,-218038272,244.87,1179134,58.82352941176471,40217
95656,0.0,-0.0,-0.0,0.0,0,,,,300.0,15,26.23,318.19,0,,Force Sensor 3,0,0,14.25,29.31,-177.0,4.81,-1890.31,3.19,-4.71,-0.4,-20.13,-71.19,50.38,-13.75,0.25,-0.12,-0.96,-0.05,26,-207650816,388.76,1179145,76.92307692307692,40234
95669,0.0,0.0,0.0,0.0,0,,,,300.0,15,25.99,320.69,0,,Force Sensor 3,0,0,10.69,-57.38,-175.5,4.06,-1738.69,3.19,-1.94,-0.33,-8.17,-21.69,42.0,74.56,-0.48,-0.13,-0.87,0.05,26,-214728704,819.67,1179191,58.82352941176471,40247
95686,0.0,0.0,0.0,0.0,0,,,,300.0,15,25.86,306.18,0,,Force Sensor 3,0,0,11.94,-73.75,-171.25,4.06,-1716.38,2.56,4.33,-0.18,-8.52,75.75,34.25,4.25,-0.6,-0.12,-0.79,0.06,26,-208437248,886.92,1179200,62.5,40264
95703,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.34,301.57,0,,Force Sensor 3,0,0,11.94,-73.75,-171.25,4.31,-1680.06,2.5,2.4,-0.35,-8.99,75.75,34.25,4.25,-0.7,-0.11,-0.7,0.08,26,-213680128,943.67,1179214,83.33333333333333,40281
95718,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.8,300.65,0,,Force Sensor 3,0,0,13.38,-73.44,-8.69,4.44,-1687.69,2.75,6.39,-0.2,-9.34,75.75,34.25,4.25,-0.87,-0.08,-0.47,0.11,26,-213123072,938.64,1179226,55.555555555555564,40296
95733,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.85,296.24,0,,Force Sensor 3,0,0,13.88,-57.19,-4.62,4.12,-1700.81,2.75,4.07,-0.3,-11.91,75.75,34.25,4.25,-0.93,-0.07,-0.34,0.12,26,-220889088,858.95,1179237,62.5,40311
95750,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.08,293.73,0,,Force Sensor 3,0,0,14.31,-40.56,-3.37,4.81,-1733.88,2.62,6.94,-0.2,-14.13,23.69,43.06,-69.87,-0.97,-0.05,-0.2,0.13,26,-226033664,724.53,1179249,62.5,40328
95764,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.2,298.65,0,,Force Sensor 3,0,0,14.75,-23.62,-2.81,4.56,-1761.38,3.0,8.68,0.13,-20.43,23.69,43.06,-69.87,-0.99,-0.03,-0.05,0.13,26,-219873280,550.15,1179263,83.33333333333333,40342
95779,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.96,293.63,0,,Force Sensor 3,0,0,15.5,11.81,-2.75,4.62,-1869.13,3.31,5.29,-0.37,-23.07,23.69,43.06,-69.87,-0.96,0.01,0.26,0.13,26,-221118464,373.5,1179275,52.631578947368425,40357
95793,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.21,296.04,0,,Force Sensor 3,0,0,15.94,29.75,-3.12,4.94,-1876.94,3.0,6.48,-0.11,-23.35,23.69,43.06,-69.87,-0.91,0.03,0.4,0.13,26,-221151232,237.04,1179288,76.92307692307692,40371
95808,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.09,296.14,0,,Force Sensor 3,0,0,16.37,47.56,-4.06,4.94,-1857.06,2.81,1.99,-0.54,-26.81,-66.37,50.06,-23.5,-0.83,0.05,0.54,0.12,26,-216039424,150.47,1179301,62.5,40386
95828,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.23,293.83,0,,Force Sensor 3,0,0,17.5,83.25,-2.69,4.87,-1882.63,3.19,-1.88,-0.44,-25.88,-66.37,50.06,-23.5,-0.62,0.09,0.77,0.1,26,-212467712,115.91,1179315,55.555555555555564,40406
95841,0.0,23.3,0.0,0.0,0,M,M,M,300.0,15,27.21,288.51,0,0.0,Force Sensor 3,1,0,18.31,77.62,-167.19,5.69,-1895.81,3.31,-4.98,-0.25,-25.54,-66.37,50.06,-23.5,-0.49,0.1,0.86,0.08,26,-215810048,173.6,1179327,66.66666666666667,40419
95858,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.97,305.97,0,,Force Sensor 3,0,0,19.56,59.5,-174.69,4.81,-1910.44,3.94,-7.39,-0.27,-21.98,-66.37,50.06,-23.5,-0.35,0.11,0.93,0.07,26,-208666624,284.17,1179340,62.5,40436
95874,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.61,310.99,0,,Force Sensor 3,0,0,13.94,41.25,-176.5,5.12,-1927.38,3.56,-5.14,-0.43,-20.27,-35.88,42.25,71.75,-0.19,0.12,0.97,0.05,26,-205848576,438.41,1179353,71.42857142857143,40452
95887,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.35,300.75,0,,Force Sensor 3,0,0,14.88,4.31,-177.5,4.94,-1927.69,3.62,-5.7,-0.58,-16.36,-35.88,42.25,71.75,0.12,0.13,0.98,0.01,26,-211877888,621.13,1179369,62.5,40465
95903,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.86,308.69,0,,Force Sensor 3,0,0,15.31,-14.0,-177.44,4.31,-1877.88,3.06,-3.25,-0.79,-13.23,-35.88,42.25,71.75,0.28,0.13,0.95,-0.02,26,-207060992,772.52,1179381,62.5,40481
95919,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.08,301.16,0,,Force Sensor 3,0,0,14.25,-44.69,-3.56,4.75,-1772.0,3.19,7.57,-0.17,-14.36,73.56,32.56,14.88,0.96,0.05,0.23,-0.12,26,-218988544,723.25,1179445,76.92307692307692,40497
95937,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.84,301.16,0,,Force Sensor 3,0,0,14.63,-27.44,-2.87,4.69,-1795.75,2.37,7.05,-0.07,-16.48,27.0,42.75,-69.06,0.96,0.05,0.23,-0.12,26,-223576064,571.25,1179461,52.631578947368425,40515
95951,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.58,308.37,0,,Force Sensor 3,0,0,15.44,7.31,-2.69,4.62,-1814.63,2.81,6.93,-0.39,-21.88,27.0,42.75,-69.06,0.99,0.01,-0.07,-0.13,26,-219283456,389.22,1179473,62.5,40529
95967,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.47,311.3,0,,Force Sensor 3,0,0,15.81,24.56,-3.0,4.62,-1800.5,2.75,8.37,-0.09,-22.04,27.0,42.75,-69.06,0.97,-0.01,-0.21,-0.13,26,-213123072,243.37,1179485,90.9090909090909,40545
95980,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.32,310.78,0,,Force Sensor 3,0,0,16.19,41.44,-3.69,4.94,-1758.0,3.06,3.99,-0.29,-21.79,27.0,42.75,-69.06,0.93,-0.02,-0.35,-0.13,26,-215089152,135.86,1179496,52.631578947368425,40558
95997,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.34,310.88,0,,Force Sensor 3,0,0,16.62,58.25,-5.25,4.5,-1753.88,3.12,2.0,-0.22,-24.57,-65.25,49.25,-25.25,0.78,-0.06,-0.61,-0.12,26,-220102656,86.95,1179511,66.66666666666667,40575
96013,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.44,301.16,0,,Force Sensor 3,0,0,17.81,86.56,-177.25,5.44,-1749.81,2.87,-3.5,-0.3,-22.77,-65.25,49.25,-25.25,0.69,-0.08,-0.71,-0.11,26,-213581824,115.84,1179523,71.42857142857143,40591
96025,0.0,0.84,-0.0,0.0,0,M,M,M,300.0,15,26.81,301.06,0,-0.0,Force Sensor 3,1,0,18.75,70.56,-171.81,5.0,-1792.69,3.37,-6.9,-0.42,-24.49,-65.25,49.25,-25.25,0.57,-0.09,-0.81,-0.09,26,-214564864,167.81,1179535,66.66666666666667,40603
96041,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.81,296.04,0,,Force Sensor 3,0,0,20.25,52.94,-175.56,4.75,-1846.56,3.56,-6.3,-0.21,-22.38,-65.25,49.25,-25.25,0.44,-0.11,-0.89,-0.08,26,-222855168,276.3,1179548,58.82352941176471,40619
96058,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.07,293.73,0,,Force Sensor 3,0,0,14.13,35.06,-176.81,5.25,-1869.19,3.37,-7.51,-0.35,-20.3,-42.5,42.38,67.06,0.14,-0.13,-0.98,-0.04,26,-215875584,431.83,1179563,58.82352941176471,40636
96074,0.0,20.38,-0.0,0.0,0,M,M,M,300.0,15,27.08,295.64,0,-0.0,Force Sensor 3,1,0,15.0,-1.19,-177.5,4.62,-1895.75,3.37,-4.2,-0.47,-15.16,-42.5,42.38,67.06,-0.01,-0.13,-0.99,-0.02,26,-212795392,608.35,1179574,83.33333333333333,40652
96086,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.09,286.49,0,,Force Sensor 3,0,0,15.44,-19.25,-177.37,4.37,-1884.25,3.94,-5.55,-0.03,-12.76,-42.5,42.38,67.06,-0.32,-0.13,-0.94,0.02,26,-203620352,801.7,1179587,66.66666666666667,40664
96104,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.56,289.0,0,,Force Sensor 3,0,0,15.88,-37.13,-176.94,3.94,-1861.81,3.12,-1.49,-0.77,-12.19,-42.5,42.38,67.06,-0.46,-0.13,-0.88,0.04,26,-213188608,924.54,1179600,58.82352941176471,40682
96119,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.92,286.2,0,,Force Sensor 3,0,0,10.44,-54.75,-175.75,4.62,-1850.0,3.19,3.1,0.06,-9.71,68.5,34.38,27.56,-0.59,-0.12,-0.8,0.06,26,-217415680,945.93,1179614,62.5,40697
96135,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.59,288.9,0,,Force Sensor 3,0,0,12.75,-87.5,-2.44,4.37,-1829.56,3.0,2.08,-0.55,-11.04,68.5,34.38,27.56,-0.8,-0.1,-0.58,0.09,26,-218136576,899.15,1179626,62.5,40713
96152,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.47,296.74,0,,Force Sensor 3,0,0,13.44,-71.87,-8.0,4.94,-1850.19,2.81,6.87,-0.31,-15.44,68.5,34.38,27.56,-0.88,-0.08,-0.45,0.11,26,-220692480,812.77,1179639,76.92307692307692,40730
96165,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.07,308.17,0,,Force Sensor 3,0,0,16.12,37.38,-3.44,5.25,-1871.63,2.56,4.95,-0.27,-24.82,37.88,41.25,-66.0,-0.94,0.02,0.32,0.13,26,-216530944,198.82,1179692,52.631578947368425,40743
96186,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.46,313.6,0,,Force Sensor 3,0,0,16.56,55.0,-4.81,5.12,-1842.81,3.31,3.26,-0.11,-24.63,-62.38,50.06,-30.69,-0.8,0.06,0.59,0.12,26,-217808896,115.81,1179705,71.42857142857143,40764
96197,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.22,314.03,0,,Force Sensor 3,0,0,17.12,72.37,-9.19,4.37,-1816.56,3.06,-0.96,-0.25,-26.14,-62.38,50.06,-30.69,-0.7,0.08,0.7,0.11,26,-217055232,85.67,1179717,62.5,40775
96215,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.11,308.37,0,,Force Sensor 3,0,0,17.75,87.19,-2.75,5.25,-1803.88,2.75,-4.67,-0.26,-22.48,-62.38,50.06,-30.69,-0.59,0.09,0.8,0.1,26,-215515136,137.99,1179730,76.92307692307692,40793
96226,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.46,313.28,0,,Force Sensor 3,0,0,20.0,55.38,-175.25,4.37,-1799.63,3.62,-7.03,-0.29,-21.26,-62.38,50.06,-30.69,-0.46,0.1,0.88,0.08,26,-213352448,225.49,1179743,58.82352941176471,40804
96243,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.21,313.49,0,,Force Sensor 3,0,0,14.0,38.31,-176.62,4.75,-1785.06,3.12,-6.74,-0.37,-18.78,-43.88,42.75,66.87,-0.18,0.12,0.97,0.05,26,-213680128,370.54,1179757,62.5,40821
96260,0.0,-8.74,0.0,0.0,0,,,,300.0,15,26.08,315.57,0,,Force Sensor 3,0,0,14.44,21.19,-177.25,4.75,-1782.56,3.56,-4.28,-0.18,-13.02,-43.88,42.75,66.87,-0.03,0.13,0.99,0.03,26,-209780736,524.82,1179769,90.9090909090909,40838
96271,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.08,315.57,0,,Force Sensor 3,0,0,14.88,4.19,-177.44,3.87,-1759.81,3.31,-6.55,-0.26,-10.38,-43.88,42.75,66.87,0.11,0.13,0.98,0.01,26,-213483520,687.41,1179782,62.5,40849
96287,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.16,298.55,0,,Force Sensor 3,0,0,15.69,-29.25,-177.19,4.5,-1730.56,3.06,-4.61,-0.43,-9.29,-43.88,42.75,66.87,0.25,0.13,0.96,-0.01,26,-207355904,792.64,1179796,58.82352941176471,40865
96304,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.92,305.76,0,,Force Sensor 3,0,0,9.38,-46.0,-176.44,3.56,-1746.81,3.25,-2.46,-0.13,-9.52,65.56,33.69,30.5,0.39,0.13,0.91,-0.03,26,-215482368,892.18,1179808,62.5,40882
96321,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.29,286.1,0,,Force Sensor 3,0,0,11.19,-63.0,-174.62,4.56,-1789.06,3.06,1.28,-0.4,-9.11,65.56,33.69,30.5,0.64,0.11,0.76,-0.07,26,-220921856,938.7,1179821,76.92307692307692,40899
